672960,10/19/2018,AKU-1823092,ZG FT-15R/LED0.5,Žibintas gabaritinis raudonas LED 12/24 POSIPOINT II,1,vnt.,1.00 vnt.,Vilniaus servisas,16.9
676460,10/16/2018,AKU-1822736,29784,Reduktoriaus riebokšli? kompl. FEBI,1,vnt.,1.00 vnt.,Siauliu servisas,16.14
676662,10/16/2018,AKU-1822765,A9436664301DEF,Apatiniai laipteliai D.P. 2pak. DEFEKTAS MP3-6 (naudota),1,vnt.,1.00 vnt.,Vilniaus realizacija,60
681374,10/17/2018,AKU-1822854,14-07-00-0041,Jungtis vamzdelio 12/M16 HALDEX,2,vnt.,2.00 vnt.,Kauno servisas,8.68
686849,10/15/2018,AKU-1822633,1444742,Cilindras kabinos pak?limo (naudotas),1,vnt.,1.00 vnt.,Klaipedos realizacija,100
687324,10/16/2018,AKU-1822736,10-01-02-0040,*Stabdži? diskas MEGA,1,vnt.,1.00 vnt.,Siauliu servisas,51.66
688405,10/19/2018,AKU-1823051,A5419900200,?siurbimo kolektoriaus varžt II eil? nuo turbinos MP3-6 (naudotas),1,vnt.,1.00 vnt.,Klaipedos realizacija,4.5
688408,10/19/2018,AKU-1823051,A5419900100,?siurbimo kolektoriaus varžt centrinis prieki  (naudotas)PJM,1,vnt.,1.00 vnt.,Klaipedos realizacija,4.5
688412,10/16/2018,AKU-1822776,A0049972789,AdBlue žarnel? su antgaliais MP3-6 (naudota),1,vnt.,1.00 vnt.,Kauno realizacija,28.2
689294,10/19/2018,AKU-1823039,001AS19623000,Alk?ninio veleno pusžiedži? kompl MAHLE,1,kompl.,1.00 kompl.,Siauliu realizacija,22.47
695547,10/19/2018,AKU-1823078,A9060910580,Tarpin? po siurbliu,1,vnt.,1.00 vnt.,Vilniaus servisas,3.62
696994,10/15/2018,AKU-1822675,558197005,Kontaktas 0.5-1.0 mm2 MCP1.5 1.6x0.6mm,12,vnt.,12.00 vnt.,Klaipedos realizacija,9.19
705339,10/19/2018,AKU-1823078,001PL19799000,Švaistikliniai ind?klai STD 2vnt. MAHLE,2,vnt.,2.00 vnt.,Vilniaus servisas,52.38
706330,10/19/2018,AKU-1823120,641472,Apkaba žarnai 58-75mm,1,vnt.,1.00 vnt.,Vilniaus servisas,2.56
710534,10/16/2018,DKS-0007945,B66043350,Rašiklis Mercedes Benz juod./sidab.,1,vnt.,1.00 vnt.,Vilniaus realizacija,4.88
721594,10/15/2018,AKU-1822663,A9418200521,Gabaritas/pos?kis k.p. (naudotas),1,vnt.,1.00 vnt.,Vilniaus servisas,15
721976,10/21/2018,AKU-1823166,15829,Energoakumuliatorius 20/24 3G,1,vnt.,1.00 vnt.,Kauno servisas,43.56
722110,10/16/2018,AKU-1822709,A1402770095,Filtras APD alyvos,1,vnt.,1.00 vnt.,Klaipedos realizacija,9.88
722111,10/16/2018,AKU-1822709,A1402710080,Tarpin? APD karterio,1,vnt.,1.00 vnt.,Klaipedos realizacija,6.8
723651,10/17/2018,AKU-1822835,KX 65D ECO,Kuro filtras MAHLE,1,vnt.,1.00 vnt.,Klaipedos servisas,5.31
728122,10/15/2018,AKU-1822654,330076T,Plomba švinin?,1,vnt.,1.00 vnt.,Vilniaus servisas,0
728513,10/16/2018,AKU-1822736,10-01-02-0040,*Stabdži? diskas MEGA,1,vnt.,1.00 vnt.,Siauliu servisas,51.66
729627,10/21/2018,AKU-1823166,15829,Energoakumuliatorius 20/24 3G,1,vnt.,1.00 vnt.,Kauno servisas,43.56
734308,10/16/2018,AKU-1822777,A9438173014,"Skai?ius ""8"" (naudotas)",1,vnt.,1.00 vnt.,Kauno realizacija,2.48
736290,10/18/2018,AKU-1823005,A6555250038,Dangtelis(naudotas),1,vnt.,1.00 vnt.,Kauno servisas,1.8
738590,10/17/2018,AKU-1822841,A9418360236,Salono filtro korpusas (naudotas)PJM,1,vnt.,1.00 vnt.,Siauliu realizacija,47.5
741009,10/15/2018,AKU-1822663,22-08-00-0003,!Darbin?s pirštin?s odin?s MEGA,1,vnt.,1.00 vnt.,Vilniaus servisas,7.28
744388,10/19/2018,AKU-1823073,A1409910055,Fiksatorius,1,vnt.,1.00 vnt.,Kauno realizacija,0.83
745130,10/15/2018,AKU-1822663,A0003284530,Kabinos aukš?io reguliatorius (naudotas),1,vnt.,1.00 vnt.,Vilniaus servisas,25
750540,10/17/2018,AKU-1822885,15-01-02-0028,Stiklas k.p. veidrodžio didelis MP4 SME,1,vnt.,1.00 vnt.,Kauno realizacija,20.16
750541,10/17/2018,AKU-1822885,15-01-02-0029,Stiklas d.p. veidrodžio didelis MP4 SME,1,vnt.,1.00 vnt.,Kauno realizacija,20.16
751514,10/17/2018,AKU-1822890,X00280021380DEF,N Pavar? d?ž? G211-12KL MP104 (naudota),1,vnt.,1.00 vnt.,Kauno servisas,2800
754816,10/15/2018,AKU-1822673,A0001400368,Purkštukas AdBlue (naudotas),1,vnt.,1.00 vnt.,Kauno realizacija,20
758353,10/17/2018,AKU-1822836,A9334203149,Kompresoriaus vamzdis (naudotas),1,vnt.,1.00 vnt.,Vilniaus servisas,27
762892,10/15/2018,AKU-1822704,303305,S?varža žarnai Sx9 20-32 W2,1,vnt.,1.00 vnt.,Kauno servisas,1.95
763227,10/19/2018,AKU-1823087,A0004200284,Rankinio stabdžio kranas (naudotas),1,vnt.,1.00 vnt.,Vilniaus realizacija,55.2
765857,10/15/2018,AKU-1822631,37922,Gilz?s sandarinimo žied? kompl. FEBI,1,vnt.,1.00 vnt.,Kauno servisas,10.59
766150,10/15/2018,AKU-1822534,885018,Vamzdelio jungtis metalin? 8mm ,1,vnt.,1.00 vnt.,Vilniaus servisas,3.92
766925,10/19/2018,AKU-1823017,16335,Stabdži? kameros kaištis PE,1,vnt.,1.00 vnt.,Klaipedos servisas,0.73
768898,10/19/2018,AKU-1823110,3362601,Apsauga vairo trauk?s Sprinter <-06m LMI,1,vnt.,1.00 vnt.,Klaipedos servisas,7.17
768999,10/15/2018,AKU-1822615,A001989240310,Alyva vair stip.sank.pav.d?ž.PentCHF11 žalias MB 345.0 WDC166 stab. AKCIJA,0.3,vnt.,0.30 vnt.,Vilniaus servisas,5.68
769090,10/15/2018,AKU-1822668,A0038301984,Pe?iuko reguliavimo vožtuvas (naudotas)PJM,1,vnt.,1.00 vnt.,Kauno realizacija,18
769364,10/16/2018,AKU-1822777,A9438172314,"Skai?ius ""1"" (naudotas)",2,vnt.,2.00 vnt.,Kauno realizacija,4.96
773561,10/15/2018,AKU-1822666,A9418120975,Užuolaid?li? b?gis d.p (naudotas),1,vnt.,1.00 vnt.,Kauno servisas,12.5
775769,10/18/2018,AKU-1823013,2.24517E+11,Stabdži? suporto rmk,1,vnt.,1.00 vnt.,Klaipedos servisas,58.94
776872,10/18/2018,AKU-1823011,N000000007630,S?varža 230-250mm (naudota),1,vnt.,1.00 vnt.,Siauliu servisas,0.84
777353,10/18/2018,AKU-1823011,N000000007630,S?varža 230-250mm (naudota),1,vnt.,1.00 vnt.,Siauliu servisas,0.84
777390,10/18/2018,AKU-1823011,N000000007630,S?varža 230-250mm (naudota),1,vnt.,1.00 vnt.,Siauliu servisas,0.84
780216,10/16/2018,AKU-1823753,303305,S?varža žarnai Sx9 20-32 W2,2,vnt.,2.00 vnt.,Kauno servisas,3.12
785972,10/19/2018,AKU-1823092,03AK0027,!Oro p?timo pistoletas su mont. k. TEKSON,1,vnt.,1.00 vnt.,Vilniaus servisas,13.74
786503,10/21/2018,AKU-1823152,N000000006723,Poveržl?,1,vnt.,1.00 vnt.,Siauliu servisas,0.29
786999,10/17/2018,AKU-1822835,OX 137D1/S ECO ,Alyvos filtr? kompl. MAHLE,1,vnt.,1.00 vnt.,Klaipedos servisas,11.37
787009,10/19/2018,AKU-1823120,05-01-00-0458,Sankabos kompl. (2-? disk?) LUK,1,vnt.,1.00 vnt.,Vilniaus servisas,980.48
787249,10/16/2018,AKU-1822753,A9452680474,Fiksatorius pav d?ž?s perjungimo (naudotas),1,vnt.,1.00 vnt.,Vilniaus servisas,5
787342,10/16/2018,AKU-1823753,A0079901301,Varžtas kardano M12 x1.25x42+veržl? (naudotas),2,vnt.,2.00 vnt.,Kauno servisas,1.86
788084,10/17/2018,AKU-1822871,L64193,Lemput? H4 12V 60/55W OSRAM,1,vnt.,1.00 vnt.,Siauliu servisas,2.31
788496,10/17/2018,AKU-1822902,A0024208701,Stabdži? suportas k.p. AT (naudotas)PJM,1,vnt.,1.00 vnt.,Kauno servisas,171
789504,10/15/2018,AKU-1822664,A0001403268,Purkštukas AdBlue,1,vnt.,1.00 vnt.,Klaipedos realizacija,37.4
790928,10/15/2018,AKU-1822664,14-02-01-0022,Sausintuvo filtras Atego 3. MP4 KNORR,1,vnt.,1.00 vnt.,Klaipedos realizacija,37.58
791211,10/19/2018,AKU-1823117,A0004461346,Valdymo blokas PSM MP106 (naudotas),1,vnt.,1.00 vnt.,Klaipedos realizacija,225
791730,10/15/2018,AKU-1822663,A9429970290,S?varža duslintuvo-9,1,vnt.,1.00 vnt.,Vilniaus servisas,10.46
791902,10/15/2018,AKU-1822666,A9418120875,Užuolaid?li? b?gis K.p(naudotas),1,vnt.,1.00 vnt.,Kauno servisas,12.5
792618,10/17/2018,AKU-1822880,A9737200346,Dur? stiklo pak?l?jas K.p. (naudotas),1,vnt.,1.00 vnt.,Kauno realizacija,80
792733,10/18/2018,AKU-1822979,A9429970290,S?varža duslintuvo,1,vnt.,1.00 vnt.,Vilniaus realizacija,9.85
794596,10/19/2018,AKU-1823043,6236835,Stabdži? vamzdži? trišakis sujungimas RAUFOSS,1,kompl.,1.00 kompl.,Klaipedos servisas,3.06
794868,10/16/2018,AKU-1823753,A0079901301,Varžtas kardano M12 x 1.25 x 42 (naudotas),2,vnt.,2.00 vnt.,Kauno servisas,1.86
795375,10/16/2018,AKU-1822716,A9704600800,*Vairo kolon?l? LS4  AT45(naudota),1,vnt.,1.00 vnt.,Kauno realizacija,454.55
796250,10/16/2018,AKU-1822715,1320294A,Kuro siurblys HL24/32.DW80/T90 24V ,1,vnt.,1.00 vnt.,Klaipedos servisas,95.52
797253,10/18/2018,AKU-1822913,A9433300856,Dangtelis su tepimo tašku (naudotas),2,vnt.,2.00 vnt.,Vilniaus servisas,20
797625,10/20/2018,AKU-1823123,A0022609563,Cilindras gal. (naudotas)PJM,1,vnt.,1.00 vnt.,Kauno servisas,50
797779,10/16/2018,AKU-1822818,1322924A,Degiklis AT2000 ,1,vnt.,1.00 vnt.,Klaipedos servisas,63
798133,10/19/2018,AKU-1823110,10345,Jungtis,1,vnt.,1.00 vnt.,Klaipedos servisas,1.56
798402,10/18/2018,AKU-1823005,A0005445211,Žibintas šoninio gabarito. geltonas (naudotas)PJM,1,vnt.,1.00 vnt.,Kauno servisas,9
798613,10/20/2018,AKU-1823130,6550,Priekabos kriauš?s sandarinimo žiedas FEBI,1,vnt.,1.00 vnt.,Klaipedos servisas,0.3
799110,10/21/2018,AKU-1823158,001HS19621000,Ind?klai pagrindiniai kompl. Actros STD MAHLE,1,kompl.,1.00 kompl.,Siauliu realizacija,45.13
801279,10/17/2018,AKU-1822871,L64193,Lemput? H4 12V 60/55W OSRAM,1,vnt.,1.00 vnt.,Siauliu servisas,2.55
802283,10/17/2018,AKU-1822896,08-05-01-0280,!Kabinos amortizatorius AIRTECH AKCIJA,1,vnt.,1.00 vnt.,Kauno servisas,37.26
802345,10/17/2018,AKU-1822871,L64193,Lemput? H4 12V 60/55W OSRAM,1,vnt.,1.00 vnt.,Siauliu servisas,2.57
804059,10/16/2018,AKU-1822790,A0009970279,*Oro numetimo vamzdis 152cm MP3-13 pastabos (naudotas),1,vnt.,1.00 vnt.,Kauno realizacija,9.3
804548,10/19/2018,DKS-0007971,9000861A,Tarpini? kompl. THERMO TOP,1,vnt.,1.00 vnt.,Kauno realizacija,12.3
805212,10/20/2018,DKS-0007974,13510,Lemput? 1.2W 24V ? skydel? OSRAM,3,vnt.,3.00 vnt.,Klaipedos realizacija,2.19
807160,10/19/2018,AKU-1823024,A9607510630,*Oro nukreip. k.p. vid. d.MP4-1 PASTABOS (naudota),1,vnt.,1.00 vnt.,Klaipedos realizacija,99
809107,10/19/2018,AKU-1823078,A0159974845,Riebokšlis kuro/vairo stipr. siurblio 45x3 0219978148,1,vnt.,1.00 vnt.,Vilniaus servisas,1.3
810787,10/15/2018,AKU-1822686,A0004707905,Bako kamštis be už. +A0007604305,1,vnt.,1.00 vnt.,Kauno realizacija,61.41
811097,10/16/2018,AKU-1822789,A9605005237,Radiatoriaus laikiklis + pagalv? (naudotas),1,vnt.,1.00 vnt.,Siauliu realizacija,20.24
812963,10/20/2018,AKU-1823130,001PL19619000,Ind?klai švaist. Actros STD 2vnt. MAHLE,3,vnt.,3.00 vnt.,Klaipedos servisas,90.72
813130,10/18/2018,AKU-1822909,II379830061,!Stabdži? diskas BPW 430X45 /ABS/ 22.5' ECO PLUS,1,vnt.,1.00 vnt.,Siauliu servisas,72
815744,10/15/2018,AKU-1822662,A9606660611,Plokšt? k.p laipto tvirtinimo (nudota),1,vnt.,1.00 vnt.,Kauno realizacija,18.6
815828,10/15/2018,AKU-1822652,A0004302970,Garso slopintuvas (naudotas),1,vnt.,1.00 vnt.,Kauno realizacija,3.72
815931,10/15/2018,DKS-0007944,9019553A,Antgalis išp?timo AT2000S 60mm ,1,vnt.,1.00 vnt.,Klaipedos realizacija,5.61
816031,10/19/2018,AKU-1823089,A0239978447,Riebokšlis variklio 602 P 45x67x8,1,vnt.,1.00 vnt.,Kauno realizacija,16.87
816521,10/16/2018,AKU-1822789,A0009704649DEF,*Gultas apatinis  MP4-1PASTABOS(naudotas),1,vnt.,1.00 vnt.,Siauliu realizacija,127.5
817249,10/17/2018,AKU-1822859,A0205451726,Jungtis,1,vnt.,1.00 vnt.,Vilniaus servisas,9.45
819155,10/21/2018,AKU-1823158,A5410161720,#NAME?,1,vnt.,1.00 vnt.,Siauliu realizacija,65.51
819780,10/18/2018,AKU-1822995,A9723560201,Stebul? gal AT-45 (naudota),1,vnt.,1.00 vnt.,Kauno realizacija,190
823799,10/17/2018,AKU-1822897,A9608803303DEF,Žibinto korpusas k.p.DEFEKTAS(naudota),1,vnt.,1.00 vnt.,Kauno servisas,20
824942,10/19/2018,AKU-1823084,A0009847329,Varžtas bamperio kampo Atego M10x40mm,1,vnt.,1.00 vnt.,Kauno servisas,1.4
825961,10/16/2018,AKU-1822800,26449,?vor? galin?s V svirties prie tilto 85x152 FEBI,1,vnt.,1.00 vnt.,Kauno servisas,31.57
826226,10/20/2018,AKU-1823130,05-01-00-1142,!+Pusiau automatin?s sankabos kompl. SACHS NAUJAS. NERESTAURUOTAS AKCIJA,1,vnt.,1.00 vnt.,Klaipedos servisas,479.71
826780,10/16/2018,AKU-1822710,A001989240310,Alyva vair stip.sank.pav.d?ž.PentCHF11 žalias MB 345.0 WDC166 stab. AKCIJA,2,vnt.,2.00 vnt.,Kauno realizacija,37.84
827429,10/19/2018,AKU-1823051,A5419900200,?siurbimo kolektoriaus varžt II eil? nuo turbinos (naudotas),1,vnt.,1.00 vnt.,Klaipedos realizacija,4.5
827480,10/16/2018,AKU-1822745,KTDET,Kabinos galiio r?mo  dalis (naudotas),1,vnt.,1.00 vnt.,Vilniaus realizacija,380
827583,10/17/2018,AKU-1822899,A9423100283,Kabinos užraktas su davikliu (naudotas),1,vnt.,1.00 vnt.,Kauno servisas,27.9
827903,10/18/2018,AKU-1823005,A9605801822,Rato atramos laikiklis MP4-2 (naudotas),1,vnt.,1.00 vnt.,Kauno servisas,18
828428,10/19/2018,AKU-1823110,37565 01,Apsauga vairo trauk?s Sprinter <-06m LMI,1,vnt.,1.00 vnt.,Klaipedos servisas,7.17
829444,10/16/2018,AKU-1822708,A6019970645,Riebokšlis,1,vnt.,1.00 vnt.,Vilniaus realizacija,1.09
829602,10/16/2018,AKU-1822802,A9608201721,Pos?kio žibintas pr. d.p. sparne MP4,1,vnt.,1.00 vnt.,Kauno realizacija,28.05
829907,10/20/2018,AKU-1823130,03-01-02-0198,+Purkštukas Euro 5 BOSCH,1,vnt.,1.00 vnt.,Klaipedos servisas,83.02
830455,10/17/2018,AKU-1822835,OX174 D ECO,Alyvos filtras MAHLE,1,vnt.,1.00 vnt.,Klaipedos servisas,5.96
830519,10/16/2018,AKU-1822804,36061300,Išmetimo vamzdis 30x4 EBERSPACHER,1.85,m.,1.85 m.,Siauliu servisas,25.88
831647,10/17/2018,AKU-1822859,A0015455803,Dangtelis jungties,1,vnt.,1.00 vnt.,Vilniaus servisas,1.72
833153,10/16/2018,AKU-1822755,001 TC 18023 000,+*Turbokompresorius Euro5 MAHLE AKCIJA,1,vnt.,1.00 vnt.,Kauno realizacija,511.3
834241,10/17/2018,AKU-1822867,54701827,Antgalis 25 M10 pres. kilpinis,1,vnt.,1.00 vnt.,Vilniaus servisas,0.86
834783,10/20/2018,AKU-1823130,03-01-02-0198,+Purkštukas Euro 5 BOSCH,2,vnt.,2.00 vnt.,Klaipedos servisas,166.05
834796,10/17/2018,AKU-1822905,LA154,Salono filtras MAHLE,1,vnt.,1.00 vnt.,Siauliu servisas,8.93
835921,10/16/2018,AKU-1823753,N000000007630,S?varža 230-250mm (naudota),1,vnt.,1.00 vnt.,Kauno servisas,0.65
836033,10/17/2018,AKU-1822861,46773,Varžtas 14x60 10.9,8,vnt.,8.00 vnt.,Klaipedos servisas,12.95
836275,10/15/2018,AKU-1822632,9026489B,Degiklis su kaitinimo strypu Thermo PRO 50 ECO WEBASTO,1,vnt.,1.00 vnt.,Vilniaus realizacija,134.38
836338,10/19/2018,AKU-1823110,L7506,Lemput? 12V 21W OSRAM,3,vnt.,3.00 vnt.,Klaipedos servisas,1.78
836341,10/19/2018,AKU-1823078,001PL19799000,Švaistikliniai ind?klai STD 2vnt. MAHLE,2,vnt.,2.00 vnt.,Vilniaus servisas,56.16
836411,10/16/2018,DKS-0007950,A0019970101,Varžtas ,2,vnt.,2.00 vnt.,Kauno realizacija,15.19
836991,10/17/2018,AKU-1822859,A0155457826,Kontaktas,4,vnt.,4.00 vnt.,Vilniaus servisas,5.65
837553,10/16/2018,AKU-1822749,A0002511664,Vamzdelis prie sankabos cilindro M22 (naudotas),1,vnt.,1.00 vnt.,Vilniaus realizacija,15
838737,10/17/2018,AKU-1822835,12549,Oro filtras su dang?iu Atego WIX,1,vnt.,1.00 vnt.,Klaipedos servisas,28.32
840618,10/17/2018,AKU-1822871,L64150,Lemput? H1 12V 55W OSRAM,1,vnt.,1.00 vnt.,Siauliu servisas,1.97
842175,10/18/2018,AKU-1823005,A9605801822,Rato atramos laikiklis (naudotas),1,vnt.,1.00 vnt.,Kauno servisas,18
843581,10/19/2018,AKU-1823043,2.5222E+11,Ventiliatorius Hydronic 12V D5WZ/WS 8.4V ?sukam. žv. EBERSPACHER,1,vnt.,1.00 vnt.,Klaipedos servisas,98.85
844304,10/18/2018,AKU-1823011,1881,Termovamzdelis,1,vnt.,1.00 vnt.,Siauliu servisas,1.71
846095,10/17/2018,AKU-1822859,30811,Purvasargis guminis 650x400 FEBI,1,vnt.,1.00 vnt.,Vilniaus servisas,10.36
846331,10/19/2018,AKU-1823051,A9302601585,Grei?i? d?ž?s alyvos aušinimo vamzdelis viršutinis (gr?žtamas),1,vnt.,1.00 vnt.,Klaipedos realizacija,57.88
846601,10/21/2018,AKU-1823151,2.51689E+12,Trišakis 60mm T EBERSPACHER,1,vnt.,1.00 vnt.,Kauno servisas,2.4
846614,10/18/2018,AKU-1822920,2.52122E+11,Žvak?s tinkliukas Hydronic I D5W I EBERSPACHER,1,vnt.,1.00 vnt.,Klaipedos servisas,12.45
849725,10/17/2018,AKU-1822895,KL5-20,Izoliacija juoda PVH 20x19mm,1,vnt.,1.00 vnt.,Klaipedos servisas,3.4
850202,10/19/2018,AKU-1823039,001PL19619000,Ind?klai švaist. Actros STD 2vnt. MAHLE,1,vnt.,1.00 vnt.,Siauliu realizacija,26.98
851919,10/19/2018,DKS-0007966,28297,Vairo trauk? išilgin? I-ai ašiai 904mm FEBI,1,vnt.,1.00 vnt.,Klaipedos realizacija,100
852658,10/15/2018,AKU-1822663,BM04B2018,Bamperio spoileris centr. dalis,1,vnt.,1.00 vnt.,Vilniaus servisas,6.57
